day,time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
0,13740,,,,,,,9.945,,,,7.012,7.996,7.723,,6.851,8.075,5.525,,,,,10.2,,,,6.865,,1.101,22.863,,,,,,2.873,,,,334.764,4.962,0.484,,,,,,,,,,,,9.401,,1.445,5.44,1.927,2.55,,,6.058,,,,,104.299,94.717,,,,,,16.534,16.758,2.04,0.152,,,,,,,,,,,99.642,49.54,700.646,825.216,18.462,245.383,255.683,152.322,113.718,86.19,18.987,18.21,,,13.685,,129.88,,636.922,5.1,,8.16,,,,,,,,,8.67,,,,4.59,5.1,,,2.04,,,248.37,,7.421,296.231,0.379,541.945,,62.314,1.071,1.197,,,,,,,,,,31.261,3.911,,262.14,9.887,19.576,,,,107.419,95.149,2.572,,,0.655,0.736,1.53,0.834,0.661,402.322,390.15,7.14,215.657,37.125,5043.01,704.501,924.8,1090.635,1770.159,,,,4.08,592.62,,,,70.157,,,,,,,7.493,,,,105.41,6.849,,,,
0,13800,,,,,,,11.163,,,,6.18,8.313,7.48,,7.707,8.656,12.92,,,,,11.016,,,,8.542,,1.084,21.452,,,,,,2.812,,,109.48,99.11,5.044,0.622,,,,,,,,,,,,9.396,,1.53,8.16,2.592,2.295,,,6.045,,,,,105.691,96.305,,,,,,16.58,16.974,13.26,0.176,,,,,,,,,,,93.654,41.495,712.88,835.463,16.841,265.965,248.636,143.746,115.744,98.175,21.642,18.609,,,13.685,,124.95,,461.436,8.16,,,,,,,,,,,8.273,,,,3.06,4.08,,,1.53,,144.84,234.664,,6.352,282.352,0.417,564.955,,68.452,1.398,0.987,,,,,,,,,,35.712,4.149,2.04,,9.94,32.64,,,,121.242,64.848,1.824,,,0.539,0.637,1.53,0.882,0.952,406.77,3.06,17.34,205.239,35.226,2622.949,732.666,612.579,593.742,1303.994,,,,4.08,501.84,,,,68.13,,,,,,,7.144,,,,101.947,8.458,,,,136.68
0,13860,,,,,,,10.736,,,,7.225,6.467,,,7.249,9.403,,,,,,10.2,,,,8.67,,1.328,23.224,,,,,,3.005,,,94.605,56.1,5.015,0.663,,,,,,,,,,,,8.949,,1.445,10.2,2.323,4.42,,,6.211,,,,,105.275,95.53,,,,,,16.635,16.378,10.54,0.137,,,,,,,,,,,96.035,38.824,717.146,839.322,18.151,330.48,250.655,165.979,113.309,,19.885,17.895,,,11.623,,106.896,,320.554,9.435,,8.16,,,,,,,,,6.324,,,,4.08,3.06,,,2.04,,149.94,241.06,,7.116,904.092,0.662,542.1,,76.886,0.974,0.983,,,,,,,,,,29.33,3.81,,189.72,9.932,,,,,97.622,85.17,2.37,,,0.741,0.821,,0.874,0.518,405.895,257.04,181.56,213.326,40.835,8195.579,807.627,684.369,875.16,1457.893,,,,,466.14,,,,73.157,,,,,,,7.904,,,,109.195,7.459,,,,185.64
0,13920,,,,,,,12.24,,,,6.445,8.897,,,7.27,10.965,,,,,,10.455,,,,8.014,,1.352,23.121,,,4.335,,,2.9,,,78.03,201.28,5.017,0.404,,,,,,,,,,,,8.985,,1.318,8.33,1.785,2.21,,,6.08,,,,,105.03,95.526,,,,,4.59,16.63,16.826,14.28,0.146,,,,,,,,,,,93.192,40.921,711.054,857.808,19.348,250.614,255.069,154.322,114.39,120.36,21.72,18.869,,,12.418,,99.45,5.61,405.584,,,9.18,,,,,,,,,10.625,,3.57,,3.57,4.42,,,,,165.75,163.71,,5.381,805.532,1.655,508.72,,68.02,1.084,1.155,,,,,,,,,,26.274,4.03,14.28,,9.933,20.018,,,,104.989,79.851,2.234,,,0.606,0.706,,0.845,0.971,402.305,189.72,16.32,215.584,31.409,1063.723,699.38,662.014,837.478,1558.967,,,,4.08,600.78,,,,75.588,,,,,,,7.39,,,,110.72,5.756,,,,48.96
0,13980,,,,,,,11.417,,,,6.694,7.302,10.2,,7.179,9.512,,,,,,9.18,,,,7.395,,1.178,21.522,,,,,,2.882,,,105.06,160.577,4.919,0.478,,,,,,,,,,,,8.791,,1.445,7.14,2.38,2.04,,,6.041,,,,,104.257,94.595,,,,,,16.569,16.784,2.04,0.141,,,,,,,,,,,94.704,45.118,713.353,820.624,14.466,260.974,262.121,140.875,111.272,94.478,20.363,18.461,,,15.6,,85.68,,343.66,,,9.18,,,,,,,,,7.14,,,,3.264,3.06,,,1.53,,,216.316,,5.1,276.683,1.48,566.32,,60.749,1.055,0.999,,,,,,,,,,34.592,3.795,1.02,,9.926,19.38,,,,104.449,118.116,1.892,,,0.653,0.738,,0.894,0.779,400.868,23.46,,200.503,37.381,908.964,737.97,757.005,865.47,1327.29,,,,23.46,555.22,,,,74.654,,,,,,,7.812,,,,103.208,6.826,,,,43.86
0,14040,,,,,,,10.289,,,,7.059,7.208,13.26,,7.439,9.148,,,,,,11.73,,,,5.865,,1.746,21.425,,,,,,2.681,,,275.4,132.94,4.874,0.529,,,,,,,,,,,,9.48,,1.36,4.76,1.972,2.04,,,6.08,,,,,104.226,94.583,,,,,,16.449,16.704,4.08,0.135,,,,,,,,,,,97.27,41.24,699.957,835.954,15.935,261.885,263.023,153.178,111.272,59.67,21.017,18.803,,,21.047,,110.16,,373.208,,,,,,,,,,,,9.973,,,,4.59,3.06,,,,,,217.454,,6.528,277.451,1.311,580.484,,59.206,0.969,0.961,,,,,,,,,,26.141,3.857,,,9.925,35.02,,,,105.483,110.466,1.448,,,0.564,0.653,1.02,0.949,0.823,401.156,,185.931,209.756,31.514,1295.834,784.04,1012.298,872.61,2060.155,,,,4.08,515.508,,,,96.318,,,,,,,7.3,,,,101.415,8.631,,,,52.02
0,14100,,,,,,,10.744,,,,7.554,6.82,8.16,,7.2,9.276,,,,,,12.75,,,,7.012,,1.068,21.425,,,,,,2.811,,,119.34,234.345,4.923,0.562,,,,,,,,,,,,8.828,,1.7,5.44,1.7,2.04,,,6.159,,,,,106.115,96.38,,,,,,16.483,16.298,28.56,0.155,,,,,,,,,,,91.886,49.266,718.326,848.802,17.089,283.011,251.783,156.15,112.316,66.109,19.97,18.855,,,15.866,,98.175,,351.624,9.18,,9.996,,,,,,,,,5.967,,,,3.672,3.315,,,,,191.25,279.225,,8.868,288.543,1.379,585.04,,69.769,0.988,0.98,,,,,,,,,,24.938,3.791,1.02,157.08,9.991,29.58,,,,108.056,95.795,1.906,,,0.564,0.656,,0.84,1.003,403.587,24.48,795.6,207.497,31.329,2173.518,684.193,635.161,955.995,1417.173,,,,24.48,558.322,,,,95.548,,,,,,,7.333,,,,101.271,8.058,,,,74.97
0,14160,,,,,,,11.259,,,,6.917,8.925,6.12,,7.526,9.648,,,,,,11.22,896.58,,,5.974,,1.185,22.688,,,,,,2.779,,,77.52,162.763,4.997,0.533,,,,,,,,,,,,8.685,,1.326,8.33,1.976,1.912,,,6.234,,,,,103.635,94.335,,,,,,16.525,16.947,3.06,0.157,,,,,,,,,,,89.213,38.76,705.279,840.975,15.84,246.806,254.755,147.086,113.329,111.945,21.118,18.557,,,15.189,,106.208,,359.684,,,9.18,,,,,,,,,6.676,,,,3.4,3.468,,,1.658,,224.4,229.84,,4.663,277.417,1.831,514.891,,79.177,1.079,1.149,,,,,,,,,,25.492,3.88,,,9.958,31.62,,,,108.41,149.211,2.817,,,0.538,0.631,,0.907,0.76,403.003,37.74,11.73,209.829,34.469,1040.181,843.455,626.253,895.05,1499.988,,,,,541.62,,,,71.98,,,,,,,7.145,,,,102.778,7.841,,,,48.96
0,14220,,,,,,,11.649,,,,6.12,6.218,7.99,,6.454,11.466,,,,,,10.2,,,,7.99,,1.162,22.481,,,3.57,,,2.963,,,,191.76,4.882,0.578,,,,,,,,,,,,8.09,,1.615,4.42,2.267,2.55,,,6.192,,,,,105.386,95.387,,,,,5.1,16.696,17.071,,0.162,,,,,,,,,,,93.65,45.061,698.05,842.579,17.62,283.254,251.574,170.115,114.271,86.7,22.779,18.751,,,15.749,,103.02,4.59,1424.801,3.06,,,,,,,,,,,6.97,,5.61,,3.876,3.06,,,1.02,,180.54,277.44,,5.95,281.15,2.106,486.014,,67.39,1.058,0.999,,,,,,,,,,26.212,3.674,,,10.119,23.97,,,,133.845,162.282,2.04,,,0.573,1.062,,0.895,1.294,405.119,28.56,17.34,209.173,34.258,2779.37,659.472,667.137,804.1,2154.365,,,,,510.612,,,,93.936,,,,,,,6.77,,,,101.36,7.101,,,,81.6
0,14280,,,,,,,11.01,,,,7.674,9.282,5.61,,7.699,9.614,,,,,,9.18,,,,9.18,,1.108,22.73,,,,,,2.894,,,87.493,27.394,4.931,0.636,,,,,,,,,,,,11.631,,1.105,6.12,1.915,2.55,,,6.006,,,,,105.17,95.84,,,,,,16.77,17.114,21.93,0.168,,,,,,,,,,,90.563,41.003,709.289,848.498,17.904,276.06,252.398,151.683,110.724,,21.553,18.755,,,16.585,,96.696,,361.889,,,,,,,,,,,,10.54,,,,3.264,4.59,,,3.06,,217.77,249.008,,16.611,284.782,2.096,531.454,,72.82,1.079,0.875,,,,,,,,,,27.669,4.0,1.02,,10.165,31.11,,,,106.204,137.144,2.806,,,0.592,0.685,2.04,0.933,0.875,406.001,224.706,709.41,205.603,32.621,1328.217,706.577,621.598,1268.2,1481.858,,,,6.12,487.56,,,,88.605,,,,,,,7.163,,,,101.382,9.265,,,,
0,14340,,,,,,,10.346,,,,9.971,8.219,11.22,,7.947,8.957,,,,,,11.73,,,,5.228,,1.089,23.126,,,2.72,,,2.797,,,,87.924,4.874,0.496,,,,,,,,,,,,9.778,,1.466,8.5,2.21,2.38,,,6.167,,,,,105.329,95.16,,1.02,2.04,,,16.787,17.12,,0.19,,,,,,,,,,,89.282,45.06,700.848,831.237,17.904,273.615,247.561,156.394,112.406,63.75,22.053,18.236,,,30.181,,108.63,,393.657,,,3.06,,,,,,,,,8.613,,,,2.55,3.4,,,4.08,,209.61,256.53,,14.057,283.361,2.009,552.654,,69.846,1.008,0.859,,,,,,,,,,30.512,3.985,1.02,,10.077,22.44,,,,97.183,99.586,1.829,,,0.583,0.681,1.02,0.91,0.955,404.497,3.06,33.15,204.437,36.517,2100.082,719.738,614.359,806.48,2289.043,,,,,509.773,,,,73.251,,,,,,,7.923,,,,104.257,7.14,,,,45.39
0,14400,,,,,141.27,1.53,10.637,,,,8.925,8.058,,,7.651,9.4,6.8,,,,,9.18,,,,9.829,,1.055,22.07,,,2.55,,,3.376,,,113.9,86.594,4.97,0.494,,,,,,,,,,,,7.778,,1.275,10.71,2.252,2.295,,,6.281,,,,,121.962,105.958,,,,,,16.842,17.381,27.54,0.159,,,,,,,,,,,94.126,47.044,714.109,831.895,30.651,276.114,247.499,150.437,111.928,56.1,19.617,18.067,,,29.251,,144.84,,616.8,8.16,,,,,,,,,,,8.902,,,,3.315,5.1,,,1.275,,247.86,215.256,,12.959,330.251,2.484,602.933,,76.028,1.523,1.002,,,,,,,,,,28.584,4.545,1.53,156.06,10.246,30.364,,,,112.148,64.709,1.742,,,0.558,0.644,2.652,0.9,0.734,416.874,549.78,583.78,202.761,36.149,1959.813,808.299,718.011,603.126,1860.35,,,,,517.82,,,,137.123,,,,,,,7.39,,,,101.466,7.65,,,,48.96
0,14460,,,,,,,12.415,,,,7.017,6.442,,,6.749,7.951,,,,,,9.86,,,,6.375,,1.069,22.216,,,,,,3.194,,,,188.062,5.198,0.647,,,,,,,,,,,,10.305,,1.19,6.8,1.643,2.72,,,6.181,,,,,110.151,100.462,,,,,,16.865,17.025,16.83,0.154,,,,,,,,,,,89.7,45.803,703.089,819.372,16.042,253.834,256.03,140.773,111.919,,20.582,17.986,,,11.004,,98.94,,447.407,,,,,,,,,,,,7.882,,,,3.06,5.525,,,2.04,,137.7,230.803,,13.479,1691.283,2.283,579.761,,74.05,0.977,0.855,,,,,,,,,,27.643,4.414,1.02,327.42,10.05,,,,,105.968,87.771,1.919,,,0.55,0.647,1.02,0.834,0.884,409.297,12.24,6.12,206.404,32.323,9680.288,764.108,678.792,1460.002,1516.885,,,,4.08,433.5,,,,83.681,,,,,,,9.037,,,,106.199,6.502,,,,
0,14520,,,,,,,12.446,,,,6.063,7.324,17.34,,6.735,9.021,,,,,,6.885,,,,8.16,,1.198,22.135,,,2.55,,,3.027,,,334.05,75.565,4.917,0.427,,,,,,,,,,,,10.25,,1.455,5.95,2.89,2.38,,,6.062,,,,,107.617,96.728,,,,,2.55,16.88,16.972,3.264,0.175,,,,,,,,,,,92.244,35.752,709.023,835.662,20.153,312.213,258.701,145.8,112.569,,21.027,19.317,,,16.016,,111.69,3.06,258.794,,,9.18,,,,,,,,,10.455,,3.06,,3.06,2.805,,,1.53,,183.728,171.324,,18.232,487.093,2.109,506.347,,59.184,0.972,1.067,,,,,,,,,,28.0,4.032,,,10.174,,,,,109.669,103.36,2.044,,,0.549,0.653,1.53,0.789,0.787,404.296,436.341,459.378,207.643,40.378,1577.512,809.88,628.823,778.965,2045.715,,,,,479.4,,,,87.861,,,,,,,7.661,,,,106.513,8.082,,,,100.98
0,14580,,,,,,,12.75,,,,8.387,7.906,,,7.381,10.296,,,,,,10.71,,,,9.308,,1.069,22.322,,,,,,2.746,,,198.9,84.196,4.754,0.566,,,,,,,,,,,,10.466,,1.466,10.2,1.87,2.21,,,6.078,,,,,105.667,96.398,,1.02,2.04,,,16.761,17.065,,0.153,,,,,,,,,,,94.568,38.132,705.42,838.748,18.649,245.65,245.006,137.84,109.307,68.85,20.803,18.392,,,22.304,,104.652,,315.302,,,4.42,,,,,,,,,8.5,,,,3.57,4.08,,,,,127.5,230.52,,23.666,272.148,1.872,503.77,,51.376,1.154,0.898,,,,,,,,,,30.089,3.785,2.04,250.92,10.08,,,,,99.896,74.007,2.914,,,0.559,0.648,1.53,0.846,1.066,405.501,347.82,298.248,202.543,35.172,762.828,683.094,665.762,818.805,1335.181,,,,,544.826,,,,91.073,,,,,,,7.975,,,,99.814,7.65,,,,
0,14640,,,,,,,9.463,,,,8.179,9.933,,,7.819,9.962,,,,,,10.455,,,,8.288,,1.09,22.674,,,,,,2.493,,,136.68,91.12,4.957,0.495,,,,,,,,,,,,11.879,,1.36,8.84,2.04,2.04,,,6.196,,,,,106.412,94.653,,1.36,1.7,,,16.849,17.617,3.74,0.158,,,,,,,,,,,91.304,45.26,706.884,836.833,26.945,323.0,241.809,147.386,117.237,63.75,20.102,18.563,,,14.832,,98.43,,1558.243,6.12,,,,,,,,,,,6.758,,2.04,,3.264,3.825,,,2.04,,116.28,267.24,,21.862,273.461,2.166,491.362,,53.476,1.015,1.319,,,,,,,,,,27.511,3.681,1.7,217.26,10.078,,,,,100.216,96.317,2.871,,,0.548,0.643,,0.872,0.682,405.01,18.445,153.504,211.286,29.799,865.831,747.809,623.399,924.8,1534.838,,,,5.1,499.672,,,,105.085,,,,,,,7.77,,,,101.107,6.426,,,,
0,14700,,,,,,,10.812,,,,7.114,7.219,,,7.005,8.519,,,,,,11.22,,,,6.758,,1.183,22.877,,,,,,2.685,,,183.26,88.343,4.958,0.488,,,,,,,,,,,,9.405,,1.105,8.16,2.38,2.38,,,6.12,,,,,104.262,94.951,,1.02,1.7,,,16.802,16.541,2.295,0.167,,,,,,,,,,,90.568,44.438,713.24,843.309,20.591,246.75,256.034,155.549,112.331,78.88,19.083,18.167,,,16.448,,96.9,,348.39,8.16,,6.8,,,,,,,,,7.31,,,,3.06,3.264,,,3.06,,296.82,226.353,,21.383,359.711,1.96,517.98,,62.442,1.114,0.989,,,,,,,,,,25.923,3.693,,,10.095,23.8,,,,96.456,79.866,1.886,,,0.558,0.648,2.04,0.887,0.893,408.689,205.02,1120.98,213.034,37.053,2702.848,834.105,828.947,850.935,1454.145,,,,,504.73,,,,64.735,,,,,,,7.682,,,,108.082,7.14,,,,53.04
0,14760,,,,,,,10.908,,,,5.592,8.984,,,6.516,8.479,,,,,,20.91,,,,4.59,,1.405,22.612,,,,,,2.693,,,149.6,171.36,4.801,0.552,,,,,,,,,,,,8.56,,1.402,10.455,2.21,1.912,,,6.116,,,,,104.581,94.837,,1.02,1.734,,1.02,16.648,17.027,2.04,0.174,,,,,,,,,,,94.117,45.846,717.35,828.614,20.91,279.48,252.315,150.573,113.552,67.83,20.367,18.574,,,9.876,,133.875,,370.593,9.18,,3.06,,,,,,,,,4.544,,,,3.57,6.375,,,1.7,,223.38,267.92,,18.643,275.07,2.045,508.673,,62.925,1.054,0.932,,,,,,,,,,29.901,3.716,,,10.157,,,,,117.966,96.248,3.039,,,0.54,0.614,1.36,0.804,0.661,405.876,1061.434,780.555,206.259,32.077,894.041,839.664,651.151,802.485,2129.764,,,,,530.74,,,,81.278,,,,,,,6.924,,,,104.322,5.1,,,,69.36
0,14820,,,,,,,11.333,,,,10.2,5.85,,,6.535,8.702,,,,,,9.69,,,,12.013,,1.375,23.121,,,2.55,,,2.608,,,,129.54,4.966,0.651,,,,,,,,,,,,8.039,,1.36,4.42,1.417,2.38,,,6.131,,,,,103.393,93.891,,1.19,1.36,,2.04,16.68,17.097,13.77,0.191,,,,,,,,,,,91.813,46.741,702.029,852.786,21.566,265.324,242.527,148.255,109.398,60.265,19.954,17.649,,,13.212,,104.04,3.57,225.462,,,12.24,,,,,,,,,8.5,,2.55,,4.845,6.63,,,1.275,,163.88,285.472,,19.567,268.561,2.134,503.322,,56.946,1.021,1.025,,,,,,,,,,34.306,3.898,1.02,,10.039,17.34,,,,103.767,96.739,2.595,,,0.55,0.616,,0.829,0.861,403.936,25.5,19.38,207.206,32.183,1482.102,656.498,671.182,1213.29,2153.097,,,,8.16,503.88,,,,70.915,,,,,,,8.712,,,,106.207,5.738,,,,65.28
0,14880,,,,,,,10.155,,,,8.415,9.265,,,8.208,11.092,,,,,,10.455,,,,5.683,,1.111,23.161,,,3.06,,,2.788,,,98.302,155.493,4.863,0.624,,,,,,,,,,,,9.57,,1.581,6.885,2.38,2.295,,,5.855,,,,,107.066,96.079,,1.275,1.785,,,16.744,16.395,36.72,0.175,,,,,,,,,,,91.238,43.052,706.329,841.687,18.643,298.531,242.715,155.96,113.265,,20.185,18.877,,,29.606,,100.98,,369.398,,,,,,,,,,,,7.395,,,,3.23,3.57,,,1.7,,233.58,245.14,,36.569,278.57,2.062,511.593,,57.521,1.057,1.078,,,,,,,,,,29.503,3.741,,,9.982,16.83,,,,98.88,103.734,3.203,,,0.582,0.632,1.53,0.885,0.738,406.781,,105.06,208.59,29.979,820.426,691.39,586.211,775.54,1809.608,,,,,543.915,,,,141.819,,,,,,,7.012,,,,106.191,6.723,,,,49.98
0,14940,,,,,,,10.592,,,,6.919,7.777,6.12,,7.567,9.288,8.953,,,,,10.2,,,,6.185,,1.038,22.98,,,,,,2.684,,,145.86,275.4,5.067,0.519,,,,,,,,,,,,10.235,,1.275,7.905,2.278,4.462,,,6.067,,,,,104.867,94.791,,1.02,1.785,,,16.669,17.191,16.83,0.18,,,,,,,,,,,93.905,51.944,702.62,842.954,19.303,266.081,253.067,154.423,113.963,,21.027,17.806,,,18.248,,132.6,,279.783,,,8.84,,,,,,,,,5.482,,,,2.89,4.59,,,1.53,,,219.98,,11.092,267.728,2.073,483.998,,59.398,1.034,0.967,,,,,,,,,,25.959,3.937,1.53,,10.003,19.176,,,,101.245,79.152,1.821,,,0.536,0.599,1.02,0.962,0.613,404.428,26.52,489.09,200.503,30.628,784.25,824.313,793.732,759.9,1580.222,,,,3.57,725.56,,,,61.822,,,,,,,8.348,,,,99.02,7.65,,,,68.34
0,15000,,,,,,,11.715,,,,6.478,7.511,,,7.447,8.67,,,,,,12.24,,,,7.31,,1.298,22.594,,,,,,2.792,,,110.5,1.19,4.726,0.606,,,,,,,,,,,,9.427,,1.19,6.97,2.493,2.04,,,6.074,,,,,104.297,95.009,,1.53,5.1,,,16.513,16.925,3.825,0.219,,,,,,,,,,,90.996,46.983,703.7,842.29,30.243,283.254,263.793,163.925,110.863,81.381,21.165,19.186,,,11.849,,102.0,,210.638,3.06,,,,,,,,,,,5.95,,,,3.74,3.91,,,,,,245.055,,23.8,305.872,2.037,550.012,,72.907,1.029,0.873,,,,,,,,,,28.746,3.607,1.02,605.88,10.132,23.46,,,,104.199,76.143,2.27,,,0.54,0.636,1.02,0.933,0.877,405.204,65.28,217.033,217.187,32.019,2230.073,790.925,736.082,968.405,1279.399,,,,3.74,513.74,,,,79.084,,,,,,,9.771,,,,103.049,7.701,,,,73.95
0,15060,,,,,,,10.015,,,,6.42,7.072,,,6.871,9.945,,,,,,10.54,,,,7.268,,1.293,22.739,,,,,,2.76,,,,247.35,4.914,0.536,,,,,,,,,,,,9.812,,1.466,7.14,1.938,2.04,,,6.079,,,,,103.216,93.073,,1.275,1.53,,,16.669,16.501,393.72,0.194,,,,,,,,,,,90.819,44.721,700.789,822.757,18.572,219.009,254.024,164.106,111.047,72.165,21.973,18.663,,,9.878,,104.295,,378.613,,,,,,,,,,,,6.305,,,,3.952,2.975,,,2.04,,,326.4,,18.909,942.253,2.172,543.093,,77.883,1.023,0.992,,,,,,,,,,25.808,3.816,,,10.187,20.06,,,,97.322,74.736,1.711,,,0.558,0.629,,0.878,0.576,404.347,13.77,12.58,210.557,32.007,9618.723,759.254,697.202,860.2,2560.074,,,,,530.4,,,,87.218,,,,,,,6.879,,,,96.408,7.204,,,,67.83
0,15120,,,,,,,10.217,,,,8.561,7.739,,,7.098,8.989,,,,,,10.812,,,,5.992,,1.062,22.612,,,2.55,,,2.81,,,86.19,1.02,4.917,0.529,,,,,,,,,,,,11.186,,1.53,11.475,2.04,2.168,,,6.073,,,,,103.601,94.099,,1.02,1.7,,2.55,16.879,17.03,,0.201,,,,,,,,,,,91.499,46.288,705.597,856.588,20.06,268.821,247.66,131.066,110.169,81.855,20.648,17.737,,,17.913,,105.06,2.55,350.956,,,8.16,,,,,,,,,11.73,,3.06,,3.06,3.4,,,2.04,,193.8,258.655,,13.624,692.535,2.115,559.784,,64.879,1.117,1.037,,,,,,,,,,26.67,3.804,17.34,706.35,10.194,19.473,,,,95.472,78.353,3.119,,,0.562,0.627,1.02,0.883,0.79,404.509,16.32,3.06,213.034,31.831,948.712,759.942,608.778,805.326,2645.823,,,,,534.48,,,,135.638,,,,,,,8.375,,,,90.716,4.998,,,,45.9
0,15180,,,,,104.04,163.71,11.296,,,,8.056,7.264,,,7.35,9.021,,,,,,11.22,,,,6.248,,1.038,22.855,,,2.04,,,2.994,,,85.34,259.08,4.902,0.556,,,,,,,,,,,,9.564,,1.128,6.885,1.955,1.912,,,6.034,,,,,102.876,93.409,,1.02,1.7,,,16.801,16.497,12.24,0.185,,,,,,,,,,,89.399,49.055,708.476,849.357,19.511,348.33,241.712,150.932,111.57,86.828,22.237,18.989,,,15.813,,113.22,,1636.511,6.12,,3.06,,,,,,,,,10.71,,,,3.57,3.57,,,,,,237.456,,21.59,286.813,2.061,567.975,,67.264,1.288,1.003,,,,,,,,,,24.691,3.883,2.04,,10.089,,,,,95.841,87.939,1.679,,,0.543,0.636,,0.897,0.842,405.172,350.88,227.97,216.823,34.313,780.214,808.146,625.237,1141.04,1417.24,,,,4.08,484.5,,,,82.254,,,,,,,8.516,,,,106.288,6.557,,,,95.37
0,15240,,,,,,,10.71,,,,10.404,10.54,,,8.185,9.832,,,,,,10.965,,,,8.727,,1.157,22.76,,,,,,2.801,,,91.29,83.527,4.851,0.478,,,,,,,,,,,,9.792,,1.658,11.985,2.074,2.04,,,6.111,,,,,104.675,94.824,,1.02,1.02,,,16.628,17.657,2.04,0.208,,,,,,,,,,,92.304,50.268,707.337,838.115,21.718,275.91,279.853,146.443,111.386,71.646,21.035,18.568,,,11.392,,107.44,,470.719,,,,,,,,,,,,5.738,,,,3.4,3.06,,,1.53,,,358.36,,18.643,280.669,1.846,579.622,,68.013,1.118,0.92,,,,,,,,,,36.366,3.74,2.04,,10.264,20.57,,,,93.166,81.26,3.506,,,0.611,0.7,1.02,0.929,0.665,405.289,131.835,2452.59,215.511,37.139,1175.581,779.008,636.538,769.08,1978.404,,,,,551.208,,,,75.755,,,,,,,9.541,,,,107.28,7.689,,,,97.92
0,15300,,,,,4.08,6.63,10.486,,,,6.505,8.268,,,7.109,8.256,,,,,,9.69,44.839,,,7.65,,1.075,21.956,,,,,,2.817,,,225.42,177.48,4.966,0.501,,,,,,,,,,,,8.323,,1.53,4.845,1.828,2.55,,,6.207,,,,,104.451,94.821,,,,,2.04,16.669,17.026,16.932,0.159,,,,,,,,,,,95.226,40.307,706.062,842.31,22.1,253.834,258.775,137.549,111.107,53.652,21.369,17.609,,,41.309,,123.08,,425.588,3.06,,9.818,,,,,,,,,6.12,,,,4.59,3.825,,,,,,210.987,,12.008,297.245,1.675,555.843,,73.112,1.0,1.244,,,,,,,,,,33.764,3.933,1.02,288.66,10.184,23.46,,,,94.521,83.867,1.501,,,0.613,0.69,2.04,0.926,0.992,405.482,3.57,21.42,205.894,32.658,2068.815,692.538,805.905,785.655,1452.62,,,,,545.36,,,,79.887,,,,,,,7.334,,,,95.499,7.956,,,,83.64
0,15360,,,,,2.04,1.53,9.597,,,,8.22,7.903,,,8.196,8.322,,,,,,10.812,,,,7.027,,1.049,23.199,,,,,,2.836,,,122.4,373.065,4.716,0.619,,,,,,,,,,,,8.234,,1.402,7.395,2.083,2.678,,,6.002,,,,,104.251,94.518,,,,,,16.645,16.394,3.06,0.188,,,,,,,,,,,91.348,59.379,711.597,849.435,18.169,243.78,232.728,152.122,112.502,78.54,20.095,18.246,,,23.271,,105.74,,249.57,,,,,,,,,,,,7.233,,,,3.57,5.916,,,2.04,,265.2,242.59,,20.956,279.523,1.685,542.773,,69.339,1.205,1.191,,,,,,,,,,25.174,3.611,,,10.257,19.38,,,,85.084,74.8,3.782,,,0.554,0.633,2.04,0.889,0.623,403.991,7.14,31.79,206.769,30.846,9680.505,705.224,657.843,1004.615,1992.365,,,,4.08,532.032,,,,82.296,,,,,,,8.019,,,,99.521,5.712,,,,
0,15420,,,,,,,10.804,,,,7.848,11.25,2.04,,6.137,10.06,9.69,,,,,11.73,,,,5.981,,1.385,23.546,,,2.04,,,2.799,,,,112.564,5.107,0.586,,,,,,,,,,,,8.603,,1.275,3.57,2.006,1.912,,,6.118,,,,,103.886,94.444,,1.19,1.7,,2.55,16.743,17.128,4.08,0.148,,,,,,,,,,,91.027,46.046,699.879,836.506,21.292,286.076,249.906,151.568,112.568,,21.118,18.666,,,15.71,,115.727,2.55,592.156,,,8.16,,,,,,,,,8.16,,2.04,,4.08,17.34,,,,,184.96,204.255,,10.2,289.258,1.83,518.769,,66.921,0.941,2.141,,,,,,,,,,26.614,3.738,,,10.23,20.4,,,,94.233,47.09,3.16,,,0.673,0.735,1.02,0.908,0.927,406.603,1788.06,625.139,210.12,45.161,5781.931,837.828,693.43,764.32,1564.617,,,,,555.39,,,,85.152,,,,,,,7.34,,,,109.906,12.835,,,,49.98
